experiment,model_label,qid,pid_i,pid_j,method_a,method_b,spearman_full,n_aligned,top1_overlap,top3_overlap,top5_overlap,top10_overlap,top20_overlap
cross_encoder,Cross-encoder,275355,7451398,1572376,pairwise_ig,pointwise_ig,1.0,104,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,275355,7451398,1572376,pairwise_ig,loo_pairwise,0.4389736477115118,104,0.0,0.0,0.2,0.3,0.6
cross_encoder,Cross-encoder,275355,7451398,1572376,pairwise_ig,loo_pointwise,0.4389736477115118,104,0.0,0.0,0.2,0.3,0.6
cross_encoder,Cross-encoder,275355,7451398,1572376,pointwise_ig,loo_pairwise,0.4389736477115118,104,0.0,0.0,0.2,0.3,0.6
cross_encoder,Cross-encoder,275355,7451398,1572376,pointwise_ig,loo_pointwise,0.4389736477115118,104,0.0,0.0,0.2,0.3,0.6
cross_encoder,Cross-encoder,275355,7451398,1572376,loo_pairwise,loo_pointwise,1.0,104,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,276208,3551563,7402589,pairwise_ig,pointwise_ig,1.0,182,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,276208,3551563,7402589,pairwise_ig,loo_pairwise,0.4206369665114344,182,0.0,0.3333333333333333,0.4,0.5,0.55
cross_encoder,Cross-encoder,276208,3551563,7402589,pairwise_ig,loo_pointwise,0.4206369665114344,182,0.0,0.3333333333333333,0.4,0.5,0.55
cross_encoder,Cross-encoder,276208,3551563,7402589,pointwise_ig,loo_pairwise,0.4206369665114344,182,0.0,0.3333333333333333,0.4,0.5,0.55
cross_encoder,Cross-encoder,276208,3551563,7402589,pointwise_ig,loo_pointwise,0.4206369665114344,182,0.0,0.3333333333333333,0.4,0.5,0.55
cross_encoder,Cross-encoder,276208,3551563,7402589,loo_pairwise,loo_pointwise,1.0,182,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,276338,7316160,5868653,pairwise_ig,pointwise_ig,1.0,119,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,276338,7316160,5868653,pairwise_ig,loo_pairwise,0.39273607748184025,119,1.0,0.3333333333333333,0.4,0.4,0.6
cross_encoder,Cross-encoder,276338,7316160,5868653,pairwise_ig,loo_pointwise,0.39273607748184025,119,1.0,0.3333333333333333,0.4,0.4,0.6
cross_encoder,Cross-encoder,276338,7316160,5868653,pointwise_ig,loo_pairwise,0.39273607748184025,119,1.0,0.3333333333333333,0.4,0.4,0.6
cross_encoder,Cross-encoder,276338,7316160,5868653,pointwise_ig,loo_pointwise,0.39273607748184025,119,1.0,0.3333333333333333,0.4,0.4,0.6
cross_encoder,Cross-encoder,276338,7316160,5868653,loo_pairwise,loo_pointwise,1.0,119,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,277556,3655235,2923334,pairwise_ig,pointwise_ig,1.0,141,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,277556,3655235,2923334,pairwise_ig,loo_pairwise,0.28846697204503613,141,1.0,0.3333333333333333,0.6,0.6,0.4
cross_encoder,Cross-encoder,277556,3655235,2923334,pairwise_ig,loo_pointwise,0.28846697204503613,141,1.0,0.3333333333333333,0.6,0.6,0.4
cross_encoder,Cross-encoder,277556,3655235,2923334,pointwise_ig,loo_pairwise,0.28846697204503613,141,1.0,0.3333333333333333,0.6,0.6,0.4
cross_encoder,Cross-encoder,277556,3655235,2923334,pointwise_ig,loo_pointwise,0.28846697204503613,141,1.0,0.3333333333333333,0.6,0.6,0.4
cross_encoder,Cross-encoder,277556,3655235,2923334,loo_pairwise,loo_pointwise,1.0,141,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,278542,7602289,341529,pairwise_ig,pointwise_ig,0.9999999999999998,121,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,278542,7602289,341529,pairwise_ig,loo_pairwise,0.21511312830239798,121,1.0,0.3333333333333333,0.4,0.4,0.3
cross_encoder,Cross-encoder,278542,7602289,341529,pairwise_ig,loo_pointwise,0.21511312830239798,121,1.0,0.3333333333333333,0.4,0.4,0.3
cross_encoder,Cross-encoder,278542,7602289,341529,pointwise_ig,loo_pairwise,0.21511312830239798,121,1.0,0.3333333333333333,0.4,0.4,0.3
cross_encoder,Cross-encoder,278542,7602289,341529,pointwise_ig,loo_pointwise,0.21511312830239798,121,1.0,0.3333333333333333,0.4,0.4,0.3
cross_encoder,Cross-encoder,278542,7602289,341529,loo_pairwise,loo_pointwise,0.9999999999999998,121,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,29612,7725919,4489534,pairwise_ig,pointwise_ig,0.9999999999999999,151,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,29612,7725919,4489534,pairwise_ig,loo_pairwise,0.26642384105960265,151,1.0,0.6666666666666666,0.8,0.6,0.45
cross_encoder,Cross-encoder,29612,7725919,4489534,pairwise_ig,loo_pointwise,0.26642384105960265,151,1.0,0.6666666666666666,0.8,0.6,0.45
cross_encoder,Cross-encoder,29612,7725919,4489534,pointwise_ig,loo_pairwise,0.26642384105960265,151,1.0,0.6666666666666666,0.8,0.6,0.45
cross_encoder,Cross-encoder,29612,7725919,4489534,pointwise_ig,loo_pointwise,0.26642384105960265,151,1.0,0.6666666666666666,0.8,0.6,0.45
cross_encoder,Cross-encoder,29612,7725919,4489534,loo_pairwise,loo_pointwise,0.9999999999999999,151,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,307521,7320544,8758900,pairwise_ig,pointwise_ig,1.0,148,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,307521,7320544,8758900,pairwise_ig,loo_pairwise,0.30181352424880714,148,1.0,0.6666666666666666,0.4,0.4,0.4
cross_encoder,Cross-encoder,307521,7320544,8758900,pairwise_ig,loo_pointwise,0.30181352424880714,148,1.0,0.6666666666666666,0.4,0.4,0.4
cross_encoder,Cross-encoder,307521,7320544,8758900,pointwise_ig,loo_pairwise,0.30181352424880714,148,1.0,0.6666666666666666,0.4,0.4,0.4
cross_encoder,Cross-encoder,307521,7320544,8758900,pointwise_ig,loo_pointwise,0.30181352424880714,148,1.0,0.6666666666666666,0.4,0.4,0.4
cross_encoder,Cross-encoder,307521,7320544,8758900,loo_pairwise,loo_pointwise,1.0,148,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,319564,7073381,6092663,pairwise_ig,pointwise_ig,1.0,217,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,319564,7073381,6092663,pairwise_ig,loo_pairwise,0.35239246137440877,217,0.0,0.3333333333333333,0.4,0.6,0.5
cross_encoder,Cross-encoder,319564,7073381,6092663,pairwise_ig,loo_pointwise,0.35239246137440877,217,0.0,0.3333333333333333,0.4,0.6,0.5
cross_encoder,Cross-encoder,319564,7073381,6092663,pointwise_ig,loo_pairwise,0.35239246137440877,217,0.0,0.3333333333333333,0.4,0.6,0.5
cross_encoder,Cross-encoder,319564,7073381,6092663,pointwise_ig,loo_pointwise,0.35239246137440877,217,0.0,0.3333333333333333,0.4,0.6,0.5
cross_encoder,Cross-encoder,319564,7073381,6092663,loo_pairwise,loo_pointwise,1.0,217,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,339981,7691162,320795,pairwise_ig,pointwise_ig,0.9999999999999998,132,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,339981,7691162,320795,pairwise_ig,loo_pairwise,0.3500127835202162,132,0.0,0.0,0.0,0.2,0.4
cross_encoder,Cross-encoder,339981,7691162,320795,pairwise_ig,loo_pointwise,0.3500127835202162,132,0.0,0.0,0.0,0.2,0.4
cross_encoder,Cross-encoder,339981,7691162,320795,pointwise_ig,loo_pairwise,0.3500127835202162,132,0.0,0.0,0.0,0.2,0.4
cross_encoder,Cross-encoder,339981,7691162,320795,pointwise_ig,loo_pointwise,0.3500127835202162,132,0.0,0.0,0.0,0.2,0.4
cross_encoder,Cross-encoder,339981,7691162,320795,loo_pairwise,loo_pointwise,0.9999999999999998,132,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,392393,1824038,3456790,pairwise_ig,pointwise_ig,1.0,133,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,392393,1824038,3456790,pairwise_ig,loo_pairwise,0.5184399261382765,133,0.0,0.3333333333333333,0.6,0.6,0.55
cross_encoder,Cross-encoder,392393,1824038,3456790,pairwise_ig,loo_pointwise,0.5184399261382765,133,0.0,0.3333333333333333,0.6,0.6,0.55
cross_encoder,Cross-encoder,392393,1824038,3456790,pointwise_ig,loo_pairwise,0.5184399261382765,133,0.0,0.3333333333333333,0.6,0.6,0.55
cross_encoder,Cross-encoder,392393,1824038,3456790,pointwise_ig,loo_pointwise,0.5184399261382765,133,0.0,0.3333333333333333,0.6,0.6,0.55
cross_encoder,Cross-encoder,392393,1824038,3456790,loo_pairwise,loo_pointwise,1.0,133,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,400692,7430503,5087232,pairwise_ig,pointwise_ig,1.0,96,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,400692,7430503,5087232,pairwise_ig,loo_pairwise,0.2950759631036354,96,0.0,0.0,0.4,0.4,0.6
cross_encoder,Cross-encoder,400692,7430503,5087232,pairwise_ig,loo_pointwise,0.2950759631036354,96,0.0,0.0,0.4,0.4,0.6
cross_encoder,Cross-encoder,400692,7430503,5087232,pointwise_ig,loo_pairwise,0.2950759631036354,96,0.0,0.0,0.4,0.4,0.6
cross_encoder,Cross-encoder,400692,7430503,5087232,pointwise_ig,loo_pointwise,0.2950759631036354,96,0.0,0.0,0.4,0.4,0.6
cross_encoder,Cross-encoder,400692,7430503,5087232,loo_pairwise,loo_pointwise,1.0,96,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,404202,7584372,1197799,pairwise_ig,pointwise_ig,0.9999999999999999,101,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,404202,7584372,1197799,pairwise_ig,loo_pairwise,0.3341059988351776,101,0.0,0.6666666666666666,0.4,0.4,0.4
cross_encoder,Cross-encoder,404202,7584372,1197799,pairwise_ig,loo_pointwise,0.3341059988351776,101,0.0,0.6666666666666666,0.4,0.4,0.4
cross_encoder,Cross-encoder,404202,7584372,1197799,pointwise_ig,loo_pairwise,0.3341059988351776,101,0.0,0.6666666666666666,0.4,0.4,0.4
cross_encoder,Cross-encoder,404202,7584372,1197799,pointwise_ig,loo_pointwise,0.3341059988351776,101,0.0,0.6666666666666666,0.4,0.4,0.4
cross_encoder,Cross-encoder,404202,7584372,1197799,loo_pairwise,loo_pointwise,0.9999999999999999,101,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,407131,7408112,8477133,pairwise_ig,pointwise_ig,1.0,129,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,407131,7408112,8477133,pairwise_ig,loo_pairwise,0.2654796511627907,129,0.0,0.6666666666666666,0.6,0.3,0.5
cross_encoder,Cross-encoder,407131,7408112,8477133,pairwise_ig,loo_pointwise,0.2654796511627907,129,0.0,0.6666666666666666,0.6,0.3,0.5
cross_encoder,Cross-encoder,407131,7408112,8477133,pointwise_ig,loo_pairwise,0.2654796511627907,129,0.0,0.6666666666666666,0.6,0.3,0.5
cross_encoder,Cross-encoder,407131,7408112,8477133,pointwise_ig,loo_pointwise,0.2654796511627907,129,0.0,0.6666666666666666,0.6,0.3,0.5
cross_encoder,Cross-encoder,407131,7408112,8477133,loo_pairwise,loo_pointwise,1.0,129,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,408427,7570419,3770544,pairwise_ig,pointwise_ig,1.0,182,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,408427,7570419,3770544,pairwise_ig,loo_pairwise,0.2796519665462696,182,0.0,0.3333333333333333,0.4,0.4,0.5
cross_encoder,Cross-encoder,408427,7570419,3770544,pairwise_ig,loo_pointwise,0.2796519665462696,182,0.0,0.3333333333333333,0.4,0.4,0.5
cross_encoder,Cross-encoder,408427,7570419,3770544,pointwise_ig,loo_pairwise,0.2796519665462696,182,0.0,0.3333333333333333,0.4,0.4,0.5
cross_encoder,Cross-encoder,408427,7570419,3770544,pointwise_ig,loo_pointwise,0.2796519665462696,182,0.0,0.3333333333333333,0.4,0.4,0.5
cross_encoder,Cross-encoder,408427,7570419,3770544,loo_pairwise,loo_pointwise,1.0,182,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,420673,3222326,5923605,pairwise_ig,pointwise_ig,0.9999999999999998,124,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,420673,3222326,5923605,pairwise_ig,loo_pairwise,0.26700865460267503,124,1.0,0.6666666666666666,0.4,0.4,0.45
cross_encoder,Cross-encoder,420673,3222326,5923605,pairwise_ig,loo_pointwise,0.26700865460267503,124,1.0,0.6666666666666666,0.4,0.4,0.45
cross_encoder,Cross-encoder,420673,3222326,5923605,pointwise_ig,loo_pairwise,0.26700865460267503,124,1.0,0.6666666666666666,0.4,0.4,0.45
cross_encoder,Cross-encoder,420673,3222326,5923605,pointwise_ig,loo_pointwise,0.26700865460267503,124,1.0,0.6666666666666666,0.4,0.4,0.45
cross_encoder,Cross-encoder,420673,3222326,5923605,loo_pairwise,loo_pointwise,0.9999999999999998,124,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,422955,7576731,2834627,pairwise_ig,pointwise_ig,1.0,152,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,422955,7576731,2834627,pairwise_ig,loo_pairwise,0.20200725811412049,152,1.0,0.3333333333333333,0.4,0.4,0.35
cross_encoder,Cross-encoder,422955,7576731,2834627,pairwise_ig,loo_pointwise,0.20200725811412049,152,1.0,0.3333333333333333,0.4,0.4,0.35
cross_encoder,Cross-encoder,422955,7576731,2834627,pointwise_ig,loo_pairwise,0.20200725811412049,152,1.0,0.3333333333333333,0.4,0.4,0.35
cross_encoder,Cross-encoder,422955,7576731,2834627,pointwise_ig,loo_pointwise,0.20200725811412049,152,1.0,0.3333333333333333,0.4,0.4,0.35
cross_encoder,Cross-encoder,422955,7576731,2834627,loo_pairwise,loo_pointwise,1.0,152,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,423608,7443091,1694554,pairwise_ig,pointwise_ig,1.0,133,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,423608,7443091,1694554,pairwise_ig,loo_pairwise,0.3939951566442495,133,0.0,0.6666666666666666,0.6,0.5,0.45
cross_encoder,Cross-encoder,423608,7443091,1694554,pairwise_ig,loo_pointwise,0.3939951566442495,133,0.0,0.6666666666666666,0.6,0.5,0.45
cross_encoder,Cross-encoder,423608,7443091,1694554,pointwise_ig,loo_pairwise,0.3939951566442495,133,0.0,0.6666666666666666,0.6,0.5,0.45
cross_encoder,Cross-encoder,423608,7443091,1694554,pointwise_ig,loo_pointwise,0.3939951566442495,133,0.0,0.6666666666666666,0.6,0.5,0.45
cross_encoder,Cross-encoder,423608,7443091,1694554,loo_pairwise,loo_pointwise,1.0,133,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,440802,7576706,6831188,pairwise_ig,pointwise_ig,1.0,109,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,440802,7576706,6831188,pairwise_ig,loo_pairwise,0.14031137058659993,109,1.0,0.6666666666666666,0.4,0.2,0.2
cross_encoder,Cross-encoder,440802,7576706,6831188,pairwise_ig,loo_pointwise,0.14031137058659993,109,1.0,0.6666666666666666,0.4,0.2,0.2
cross_encoder,Cross-encoder,440802,7576706,6831188,pointwise_ig,loo_pairwise,0.14031137058659993,109,1.0,0.6666666666666666,0.4,0.2,0.2
cross_encoder,Cross-encoder,440802,7576706,6831188,pointwise_ig,loo_pointwise,0.14031137058659993,109,1.0,0.6666666666666666,0.4,0.2,0.2
cross_encoder,Cross-encoder,440802,7576706,6831188,loo_pairwise,loo_pointwise,1.0,109,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,45924,5167800,6547350,pairwise_ig,pointwise_ig,0.9999999999999999,151,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,45924,5167800,6547350,pairwise_ig,loo_pairwise,0.42415824329034507,151,0.0,0.0,0.2,0.2,0.3
cross_encoder,Cross-encoder,45924,5167800,6547350,pairwise_ig,loo_pointwise,0.42415824329034507,151,0.0,0.0,0.2,0.2,0.3
cross_encoder,Cross-encoder,45924,5167800,6547350,pointwise_ig,loo_pairwise,0.42415824329034507,151,0.0,0.0,0.2,0.2,0.3
cross_encoder,Cross-encoder,45924,5167800,6547350,pointwise_ig,loo_pointwise,0.42415824329034507,151,0.0,0.0,0.2,0.2,0.3
cross_encoder,Cross-encoder,45924,5167800,6547350,loo_pairwise,loo_pointwise,0.9999999999999999,151,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,489257,7694872,2833118,pairwise_ig,pointwise_ig,0.9999999999999998,64,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,489257,7694872,2833118,pairwise_ig,loo_pairwise,0.46465201465201456,64,0.0,0.0,0.2,0.5,0.6
cross_encoder,Cross-encoder,489257,7694872,2833118,pairwise_ig,loo_pointwise,0.46465201465201456,64,0.0,0.0,0.2,0.5,0.6
cross_encoder,Cross-encoder,489257,7694872,2833118,pointwise_ig,loo_pairwise,0.46465201465201456,64,0.0,0.0,0.2,0.5,0.6
cross_encoder,Cross-encoder,489257,7694872,2833118,pointwise_ig,loo_pointwise,0.46465201465201456,64,0.0,0.0,0.2,0.5,0.6
cross_encoder,Cross-encoder,489257,7694872,2833118,loo_pairwise,loo_pointwise,0.9999999999999998,64,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,505152,7572869,3654775,pairwise_ig,pointwise_ig,1.0,117,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,505152,7572869,3654775,pairwise_ig,loo_pairwise,0.21999430532452155,117,1.0,0.3333333333333333,0.6,0.4,0.5
cross_encoder,Cross-encoder,505152,7572869,3654775,pairwise_ig,loo_pointwise,0.21999430532452155,117,1.0,0.3333333333333333,0.6,0.4,0.5
cross_encoder,Cross-encoder,505152,7572869,3654775,pointwise_ig,loo_pairwise,0.21999430532452155,117,1.0,0.3333333333333333,0.6,0.4,0.5
cross_encoder,Cross-encoder,505152,7572869,3654775,pointwise_ig,loo_pointwise,0.21999430532452155,117,1.0,0.3333333333333333,0.6,0.4,0.5
cross_encoder,Cross-encoder,505152,7572869,3654775,loo_pairwise,loo_pointwise,1.0,117,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,508316,7559425,6856902,pairwise_ig,pointwise_ig,0.9999999999999998,138,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,508316,7559425,6856902,pairwise_ig,loo_pairwise,0.5131430241398756,138,0.0,1.0,0.8,0.6,0.5
cross_encoder,Cross-encoder,508316,7559425,6856902,pairwise_ig,loo_pointwise,0.5131430241398756,138,0.0,1.0,0.8,0.6,0.5
cross_encoder,Cross-encoder,508316,7559425,6856902,pointwise_ig,loo_pairwise,0.5131430241398756,138,0.0,1.0,0.8,0.6,0.5
cross_encoder,Cross-encoder,508316,7559425,6856902,pointwise_ig,loo_pointwise,0.5131430241398756,138,0.0,1.0,0.8,0.6,0.5
cross_encoder,Cross-encoder,508316,7559425,6856902,loo_pairwise,loo_pointwise,0.9999999999999998,138,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,521851,7697353,4236428,pairwise_ig,pointwise_ig,0.9999999999999999,87,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,521851,7697353,4236428,pairwise_ig,loo_pairwise,0.4582270175694393,87,0.0,0.3333333333333333,0.6,0.6,0.7
cross_encoder,Cross-encoder,521851,7697353,4236428,pairwise_ig,loo_pointwise,0.4582270175694393,87,0.0,0.3333333333333333,0.6,0.6,0.7
cross_encoder,Cross-encoder,521851,7697353,4236428,pointwise_ig,loo_pairwise,0.4582270175694393,87,0.0,0.3333333333333333,0.6,0.6,0.7
cross_encoder,Cross-encoder,521851,7697353,4236428,pointwise_ig,loo_pointwise,0.4582270175694393,87,0.0,0.3333333333333333,0.6,0.6,0.7
cross_encoder,Cross-encoder,521851,7697353,4236428,loo_pairwise,loo_pointwise,0.9999999999999999,87,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,525868,7633123,2294073,pairwise_ig,pointwise_ig,1.0,167,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,525868,7633123,2294073,pairwise_ig,loo_pairwise,0.14161522050563247,167,0.0,1.0,0.8,0.6,0.4
cross_encoder,Cross-encoder,525868,7633123,2294073,pairwise_ig,loo_pointwise,0.14161522050563247,167,0.0,1.0,0.8,0.6,0.4
cross_encoder,Cross-encoder,525868,7633123,2294073,pointwise_ig,loo_pairwise,0.14161522050563247,167,0.0,1.0,0.8,0.6,0.4
cross_encoder,Cross-encoder,525868,7633123,2294073,pointwise_ig,loo_pointwise,0.14161522050563247,167,0.0,1.0,0.8,0.6,0.4
cross_encoder,Cross-encoder,525868,7633123,2294073,loo_pairwise,loo_pointwise,1.0,167,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,548099,7538554,1287590,pairwise_ig,pointwise_ig,1.0,119,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,548099,7538554,1287590,pairwise_ig,loo_pairwise,0.2496866543227461,119,0.0,0.3333333333333333,0.8,0.7,0.6
cross_encoder,Cross-encoder,548099,7538554,1287590,pairwise_ig,loo_pointwise,0.2496866543227461,119,0.0,0.3333333333333333,0.8,0.7,0.6
cross_encoder,Cross-encoder,548099,7538554,1287590,pointwise_ig,loo_pairwise,0.2496866543227461,119,0.0,0.3333333333333333,0.8,0.7,0.6
cross_encoder,Cross-encoder,548099,7538554,1287590,pointwise_ig,loo_pointwise,0.2496866543227461,119,0.0,0.3333333333333333,0.8,0.7,0.6
cross_encoder,Cross-encoder,548099,7538554,1287590,loo_pairwise,loo_pointwise,1.0,119,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,556952,7614653,4458941,pairwise_ig,pointwise_ig,0.9999999999999999,298,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,556952,7614653,4458941,pairwise_ig,loo_pairwise,0.19062955654726882,298,1.0,0.6666666666666666,0.6,0.5,0.45
cross_encoder,Cross-encoder,556952,7614653,4458941,pairwise_ig,loo_pointwise,0.19062955654726882,298,1.0,0.6666666666666666,0.6,0.5,0.45
cross_encoder,Cross-encoder,556952,7614653,4458941,pointwise_ig,loo_pairwise,0.19062955654726882,298,1.0,0.6666666666666666,0.6,0.5,0.45
cross_encoder,Cross-encoder,556952,7614653,4458941,pointwise_ig,loo_pointwise,0.19062955654726882,298,1.0,0.6666666666666666,0.6,0.5,0.45
cross_encoder,Cross-encoder,556952,7614653,4458941,loo_pairwise,loo_pointwise,0.9999999999999999,298,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,559009,2587289,3993517,pairwise_ig,pointwise_ig,0.9999999999999999,98,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,559009,2587289,3993517,pairwise_ig,loo_pairwise,0.3732698327690963,98,1.0,0.6666666666666666,0.4,0.2,0.35
cross_encoder,Cross-encoder,559009,2587289,3993517,pairwise_ig,loo_pointwise,0.3732698327690963,98,1.0,0.6666666666666666,0.4,0.2,0.35
cross_encoder,Cross-encoder,559009,2587289,3993517,pointwise_ig,loo_pairwise,0.3732698327690963,98,1.0,0.6666666666666666,0.4,0.2,0.35
cross_encoder,Cross-encoder,559009,2587289,3993517,pointwise_ig,loo_pointwise,0.3732698327690963,98,1.0,0.6666666666666666,0.4,0.2,0.35
cross_encoder,Cross-encoder,559009,2587289,3993517,loo_pairwise,loo_pointwise,0.9999999999999999,98,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,559709,7647465,271219,pairwise_ig,pointwise_ig,1.0,170,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,559709,7647465,271219,pairwise_ig,loo_pairwise,0.316286539530169,170,0.0,0.6666666666666666,0.4,0.4,0.25
cross_encoder,Cross-encoder,559709,7647465,271219,pairwise_ig,loo_pointwise,0.316286539530169,170,0.0,0.6666666666666666,0.4,0.4,0.25
cross_encoder,Cross-encoder,559709,7647465,271219,pointwise_ig,loo_pairwise,0.316286539530169,170,0.0,0.6666666666666666,0.4,0.4,0.25
cross_encoder,Cross-encoder,559709,7647465,271219,pointwise_ig,loo_pointwise,0.316286539530169,170,0.0,0.6666666666666666,0.4,0.4,0.25
cross_encoder,Cross-encoder,559709,7647465,271219,loo_pairwise,loo_pointwise,1.0,170,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,563359,4794763,727848,pairwise_ig,pointwise_ig,1.0,169,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,563359,4794763,727848,pairwise_ig,loo_pairwise,0.0972875540748844,169,1.0,0.6666666666666666,0.4,0.2,0.2
cross_encoder,Cross-encoder,563359,4794763,727848,pairwise_ig,loo_pointwise,0.0972875540748844,169,1.0,0.6666666666666666,0.4,0.2,0.2
cross_encoder,Cross-encoder,563359,4794763,727848,pointwise_ig,loo_pairwise,0.0972875540748844,169,1.0,0.6666666666666666,0.4,0.2,0.2
cross_encoder,Cross-encoder,563359,4794763,727848,pointwise_ig,loo_pointwise,0.0972875540748844,169,1.0,0.6666666666666666,0.4,0.2,0.2
cross_encoder,Cross-encoder,563359,4794763,727848,loo_pairwise,loo_pointwise,1.0,169,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,565231,7642015,7297976,pairwise_ig,pointwise_ig,1.0,149,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,565231,7642015,7297976,pairwise_ig,loo_pairwise,0.4415490658443679,149,1.0,0.6666666666666666,0.6,0.5,0.4
cross_encoder,Cross-encoder,565231,7642015,7297976,pairwise_ig,loo_pointwise,0.4415490658443679,149,1.0,0.6666666666666666,0.6,0.5,0.4
cross_encoder,Cross-encoder,565231,7642015,7297976,pointwise_ig,loo_pairwise,0.4415490658443679,149,1.0,0.6666666666666666,0.6,0.5,0.4
cross_encoder,Cross-encoder,565231,7642015,7297976,pointwise_ig,loo_pointwise,0.4415490658443679,149,1.0,0.6666666666666666,0.6,0.5,0.4
cross_encoder,Cross-encoder,565231,7642015,7297976,loo_pairwise,loo_pointwise,1.0,149,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,569674,7424207,2227164,pairwise_ig,pointwise_ig,1.0,161,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,569674,7424207,2227164,pairwise_ig,loo_pairwise,0.3094662985967334,161,1.0,0.3333333333333333,0.4,0.3,0.35
cross_encoder,Cross-encoder,569674,7424207,2227164,pairwise_ig,loo_pointwise,0.3094662985967334,161,1.0,0.3333333333333333,0.4,0.3,0.35
cross_encoder,Cross-encoder,569674,7424207,2227164,pointwise_ig,loo_pairwise,0.3094662985967334,161,1.0,0.3333333333333333,0.4,0.3,0.35
cross_encoder,Cross-encoder,569674,7424207,2227164,pointwise_ig,loo_pointwise,0.3094662985967334,161,1.0,0.3333333333333333,0.4,0.3,0.35
cross_encoder,Cross-encoder,569674,7424207,2227164,loo_pairwise,loo_pointwise,1.0,161,1.0,1.0,1.0,1.0,1.0
cross_encoder,Cross-encoder,583766,7547624,1069361,pairwise_ig,pointwise_ig,1.0,201,1.0,1.0,1.0,1.0,1.0
