experiment,model_label,method,condition,check,qid,pid_i,pid_j,k,actual_k,trial,g,g_perturbed,delta_g,abs_g_gap,preference_flipped,sign_preserved
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,5,5,9,0.9536523818969727,-0.8509864807128906,1.8046388626098633,1.8046388626098633,1,0
duot5,DuoT5,loo_pointwise,explanation,preservation,1092259,4262105,6165130,5,5,0,0.9536523818969727,-4.849199295043945,5.802851676940918,5.802851676940918,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,5,5,0,0.9536523818969727,0.46355628967285156,0.4900960922241211,0.4900960922241211,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,5,5,1,0.9536523818969727,0.05294036865234375,0.9007120132446289,0.9007120132446289,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,5,5,2,0.9536523818969727,9.570508003234863,-8.61685562133789,8.61685562133789,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,5,5,3,0.9536523818969727,9.895692825317383,-8.94204044342041,8.94204044342041,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,5,5,4,0.9536523818969727,-2.2118911743164062,3.165543556213379,3.165543556213379,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,5,5,5,0.9536523818969727,0.6225566864013672,0.33109569549560547,0.33109569549560547,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,5,5,6,0.9536523818969727,0.3352203369140625,0.6184320449829102,0.6184320449829102,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,5,5,7,0.9536523818969727,3.4700584411621094,-2.5164060592651367,2.5164060592651367,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,5,5,8,0.9536523818969727,2.005685806274414,-1.0520334243774414,1.0520334243774414,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,5,5,9,0.9536523818969727,0.21017074584960938,0.7434816360473633,0.7434816360473633,0,1
duot5,DuoT5,loo_pointwise,explanation,deletion,1092259,4262105,6165130,10,10,0,0.9536523818969727,8.395545959472656,-7.441893577575684,7.441893577575684,0,1
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,10,10,0,0.9536523818969727,0.11904525756835938,0.8346071243286133,0.8346071243286133,0,1
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,10,10,1,0.9536523818969727,-1.150141716003418,2.1037940979003906,2.1037940979003906,1,0
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,10,10,2,0.9536523818969727,-1.7632369995117188,2.7168893814086914,2.7168893814086914,1,0
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,10,10,3,0.9536523818969727,0.32279205322265625,0.6308603286743164,0.6308603286743164,0,1
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,10,10,4,0.9536523818969727,0.18552875518798828,0.7681236267089844,0.7681236267089844,0,1
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,10,10,5,0.9536523818969727,7.681135177612305,-6.727482795715332,6.727482795715332,0,1
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,10,10,6,0.9536523818969727,0.2885732650756836,0.6650791168212891,0.6650791168212891,0,1
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,10,10,7,0.9536523818969727,-1.3996925354003906,2.3533449172973633,2.3533449172973633,1,0
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,10,10,8,0.9536523818969727,0.23113441467285156,0.7225179672241211,0.7225179672241211,0,1
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,10,10,9,0.9536523818969727,0.3771791458129883,0.5764732360839844,0.5764732360839844,0,1
duot5,DuoT5,loo_pointwise,explanation,preservation,1092259,4262105,6165130,10,10,0,0.9536523818969727,5.792690277099609,-4.839037895202637,4.839037895202637,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,10,10,0,0.9536523818969727,-1.0395584106445312,1.993210792541504,1.993210792541504,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,10,10,1,0.9536523818969727,-0.00986480712890625,0.9635171890258789,0.9635171890258789,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,10,10,2,0.9536523818969727,-4.089481353759766,5.043133735656738,5.043133735656738,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,10,10,3,0.9536523818969727,-2.2790088653564453,3.232661247253418,3.232661247253418,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,10,10,4,0.9536523818969727,-1.120046615600586,2.0736989974975586,2.0736989974975586,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,10,10,5,0.9536523818969727,-1.9098644256591797,2.8635168075561523,2.8635168075561523,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,10,10,6,0.9536523818969727,-0.8801097869873047,1.8337621688842773,1.8337621688842773,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,10,10,7,0.9536523818969727,1.01983642578125,-0.06618404388427734,0.06618404388427734,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,10,10,8,0.9536523818969727,-0.059261322021484375,1.012913703918457,1.012913703918457,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,10,10,9,0.9536523818969727,-1.4506301879882812,2.404282569885254,2.404282569885254,1,0
duot5,DuoT5,loo_pointwise,explanation,deletion,1092259,4262105,6165130,20,20,0,0.9536523818969727,7.945613861083984,-6.991961479187012,6.991961479187012,0,1
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,20,20,0,0.9536523818969727,-1.2466840744018555,2.200336456298828,2.200336456298828,1,0
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,20,20,1,0.9536523818969727,6.419973373413086,-5.466320991516113,5.466320991516113,0,1
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,20,20,2,0.9536523818969727,-0.6033401489257812,1.556992530822754,1.556992530822754,1,0
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,20,20,3,0.9536523818969727,-1.5566768646240234,2.510329246520996,2.510329246520996,1,0
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,20,20,4,0.9536523818969727,-0.2030620574951172,1.1567144393920898,1.1567144393920898,1,0
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,20,20,5,0.9536523818969727,-1.0610532760620117,2.0147056579589844,2.0147056579589844,1,0
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,20,20,6,0.9536523818969727,-3.501922607421875,4.455574989318848,4.455574989318848,1,0
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,20,20,7,0.9536523818969727,-0.8519992828369141,1.8056516647338867,1.8056516647338867,1,0
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,20,20,8,0.9536523818969727,-0.2817573547363281,1.2354097366333008,1.2354097366333008,1,0
duot5,DuoT5,loo_pointwise,random,deletion,1092259,4262105,6165130,20,20,9,0.9536523818969727,-2.3278961181640625,3.281548500061035,3.281548500061035,1,0
duot5,DuoT5,loo_pointwise,explanation,preservation,1092259,4262105,6165130,20,20,0,0.9536523818969727,4.59745979309082,-3.6438074111938477,3.6438074111938477,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,20,20,0,0.9536523818969727,0.4759340286254883,0.4777183532714844,0.4777183532714844,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,20,20,1,0.9536523818969727,4.695030212402344,-3.741377830505371,3.741377830505371,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,20,20,2,0.9536523818969727,-5.706348419189453,6.660000801086426,6.660000801086426,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,20,20,3,0.9536523818969727,-5.611888885498047,6.5655412673950195,6.5655412673950195,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,20,20,4,0.9536523818969727,5.038026809692383,-4.08437442779541,4.08437442779541,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,20,20,5,0.9536523818969727,-1.4399299621582031,2.393582344055176,2.393582344055176,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,20,20,6,0.9536523818969727,0.3613929748535156,0.592259407043457,0.592259407043457,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,20,20,7,0.9536523818969727,10.124899864196777,-9.171247482299805,9.171247482299805,0,1
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,20,20,8,0.9536523818969727,-6.752164840698242,7.705817222595215,7.705817222595215,1,0
duot5,DuoT5,loo_pointwise,random,preservation,1092259,4262105,6165130,20,20,9,0.9536523818969727,1.202789306640625,-0.24913692474365234,0.24913692474365234,0,1
duot5,DuoT5,pairwise_ig,explanation,deletion,1092930,7792755,4654454,1,1,0,12.314411163330078,12.24058723449707,0.07382392883300781,0.07382392883300781,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,1,1,0,12.314411163330078,12.298604011535645,0.015807151794433594,0.015807151794433594,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,1,1,1,12.314411163330078,12.322277069091797,-0.00786590576171875,0.00786590576171875,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,1,1,2,12.314411163330078,12.441167831420898,-0.1267566680908203,0.1267566680908203,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,1,1,3,12.314411163330078,12.353775978088379,-0.03936481475830078,0.03936481475830078,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,1,1,4,12.314411163330078,12.256328582763672,0.05808258056640625,0.05808258056640625,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,1,1,5,12.314411163330078,12.316329002380371,-0.0019178390502929688,0.0019178390502929688,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,1,1,6,12.314411163330078,12.172298431396484,0.14211273193359375,0.14211273193359375,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,1,1,7,12.314411163330078,12.24058723449707,0.07382392883300781,0.07382392883300781,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,1,1,8,12.314411163330078,12.357108116149902,-0.04269695281982422,0.04269695281982422,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,1,1,9,12.314411163330078,12.33020305633545,-0.015791893005371094,0.015791893005371094,0,1
duot5,DuoT5,pairwise_ig,explanation,preservation,1092930,7792755,4654454,1,1,0,12.314411163330078,-9.40576171875,21.720172882080078,21.720172882080078,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,1,1,0,12.314411163330078,-9.850641250610352,22.16505241394043,22.16505241394043,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,1,1,1,12.314411163330078,-9.754988670349121,22.0693998336792,22.0693998336792,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,1,1,2,12.314411163330078,-9.81320571899414,22.12761688232422,22.12761688232422,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,1,1,3,12.314411163330078,-9.421072006225586,21.735483169555664,21.735483169555664,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,1,1,4,12.314411163330078,-9.735169410705566,22.049580574035645,22.049580574035645,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,1,1,5,12.314411163330078,-9.589092254638672,21.90350341796875,21.90350341796875,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,1,1,6,12.314411163330078,-9.391840934753418,21.706252098083496,21.706252098083496,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,1,1,7,12.314411163330078,-8.772798538208008,21.087209701538086,21.087209701538086,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,1,1,8,12.314411163330078,-9.57273006439209,21.887141227722168,21.887141227722168,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,1,1,9,12.314411163330078,-9.476615905761719,21.791027069091797,21.791027069091797,1,0
duot5,DuoT5,pairwise_ig,explanation,deletion,1092930,7792755,4654454,3,3,0,12.314411163330078,12.0772705078125,0.23714065551757812,0.23714065551757812,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,3,3,0,12.314411163330078,12.309696197509766,0.0047149658203125,0.0047149658203125,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,3,3,1,12.314411163330078,12.35905647277832,-0.04464530944824219,0.04464530944824219,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,3,3,2,12.314411163330078,12.272953987121582,0.041457176208496094,0.041457176208496094,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,3,3,3,12.314411163330078,12.050802230834961,0.2636089324951172,0.2636089324951172,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,3,3,4,12.314411163330078,12.329968452453613,-0.015557289123535156,0.015557289123535156,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,3,3,5,12.314411163330078,12.316436767578125,-0.002025604248046875,0.002025604248046875,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,3,3,6,12.314411163330078,11.937627792358398,0.3767833709716797,0.3767833709716797,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,3,3,7,12.314411163330078,12.26608943939209,0.04832172393798828,0.04832172393798828,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,3,3,8,12.314411163330078,12.336750030517578,-0.0223388671875,0.0223388671875,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,3,3,9,12.314411163330078,12.394383430480957,-0.0799722671508789,0.0799722671508789,0,1
duot5,DuoT5,pairwise_ig,explanation,preservation,1092930,7792755,4654454,3,3,0,12.314411163330078,2.7681236267089844,9.546287536621094,9.546287536621094,0,1
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,3,3,0,12.314411163330078,-10.178979873657227,22.493391036987305,22.493391036987305,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,3,3,1,12.314411163330078,-10.116653442382812,22.43106460571289,22.43106460571289,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,3,3,2,12.314411163330078,-9.491413116455078,21.805824279785156,21.805824279785156,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,3,3,3,12.314411163330078,-9.22712516784668,21.541536331176758,21.541536331176758,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,3,3,4,12.314411163330078,-8.967577934265137,21.281989097595215,21.281989097595215,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,3,3,5,12.314411163330078,-10.319263458251953,22.63367462158203,22.63367462158203,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,3,3,6,12.314411163330078,-9.318978309631348,21.633389472961426,21.633389472961426,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,3,3,7,12.314411163330078,-9.64572811126709,21.960139274597168,21.960139274597168,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,3,3,8,12.314411163330078,0.5607650279998779,11.7536461353302,11.7536461353302,0,1
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,3,3,9,12.314411163330078,-10.360692977905273,22.67510414123535,22.67510414123535,1,0
duot5,DuoT5,pairwise_ig,explanation,deletion,1092930,7792755,4654454,5,5,0,12.314411163330078,11.852807998657227,0.46160316467285156,0.46160316467285156,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,5,5,0,12.314411163330078,12.452922821044922,-0.13851165771484375,0.13851165771484375,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,5,5,1,12.314411163330078,12.283945083618164,0.030466079711914062,0.030466079711914062,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,5,5,2,12.314411163330078,12.648575782775879,-0.3341646194458008,0.3341646194458008,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,5,5,3,12.314411163330078,12.098100662231445,0.2163105010986328,0.2163105010986328,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,5,5,4,12.314411163330078,12.092086791992188,0.22232437133789062,0.22232437133789062,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,5,5,5,12.314411163330078,12.48941421508789,-0.1750030517578125,0.1750030517578125,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,5,5,6,12.314411163330078,12.262016296386719,0.052394866943359375,0.052394866943359375,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,5,5,7,12.314411163330078,12.132241249084473,0.18216991424560547,0.18216991424560547,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,5,5,8,12.314411163330078,12.26093864440918,0.05347251892089844,0.05347251892089844,0,1
duot5,DuoT5,pairwise_ig,random,deletion,1092930,7792755,4654454,5,5,9,12.314411163330078,12.087141036987305,0.22727012634277344,0.22727012634277344,0,1
duot5,DuoT5,pairwise_ig,explanation,preservation,1092930,7792755,4654454,5,5,0,12.314411163330078,4.797018051147461,7.517393112182617,7.517393112182617,0,1
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,5,5,0,12.314411163330078,-9.418638229370117,21.733049392700195,21.733049392700195,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,5,5,1,12.314411163330078,-5.5173797607421875,17.831790924072266,17.831790924072266,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,5,5,2,12.314411163330078,-8.974660873413086,21.289072036743164,21.289072036743164,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,5,5,3,12.314411163330078,-9.292412757873535,21.606823921203613,21.606823921203613,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,5,5,4,12.314411163330078,-10.727270126342773,23.04168128967285,23.04168128967285,1,0
duot5,DuoT5,pairwise_ig,random,preservation,1092930,7792755,4654454,5,5,5,12.314411163330078,-9.5061674118042,21.820578575134277,21.820578575134277,1,0
